id,Time,language,similarity-score,url,title,fid_x,publisher,class,heads,relation,tails,inference,allinferences,heads-senti,senti-str-headline
378590084,2016-02-11 15:45:00+00:00,eng,0.4,http://www.albawaba.com/news/russia-wants-march-1-ceasefire-syria-us-wants-it-now-804470,"Russia wants March 1 ceasefire in Syria, US wants it now",eng-1915101,albawaba.com,sure-not-crossing,"Russia wants March 1 ceasefire in Syria, US wants it now",consists of . has sub event. Reacted. want to. Caused. becuase. want to. isFilledBy. It can be becuase. wanted. wanted. 13, demanding.  get rid of bad people.  happy.  Russia and the US are fighting each other in Syria.  Russia and the US are fighting each other..  Russia and the US want to stop fighting in Syria.  Russia wants it now.  Russia wants to stop fighting.  Russia wants to wait until the end of the year..  to make sure the ceasefire is in place.  to make sure the ceasefire is in place. 13,consists of  demanding. has sub event get rid of bad people. Reacted happy. want to Russia and the US are fighting each other in Syria. Caused Russia and the US are fighting each other.. becuase Russia and the US want to stop fighting in Syria. want to Russia wants it now. isFilledBy Russia wants to stop fighting. It can be becuase Russia wants to wait until the end of the year.. wanted to make sure the ceasefire is in place. wanted to make sure the ceasefire is in place. 13,"Russia wants March 1 ceasefire in Syria, US wants it now. consists of  demanding. has sub event get rid of bad people. Reacted happy. want to Russia and the US are fighting each other in Syria. Caused Russia and the US are fighting each other.. becuase Russia and the US want to stop fighting in Syria. want to Russia wants it now. isFilledBy Russia wants to stop fighting. It can be becuase Russia wants to wait until the end of the year.. wanted to make sure the ceasefire is in place. wanted to make sure the ceasefire is in place. 13",0,The sentiment score is neutral
414018522,2016-04-06 15:17:00+00:00,eng,0.4,http://www.kyivpost.com/article/opinion/op-ed/garry-kasparov-a-referendum-on-the-values-of-europe-411438.html,Garry Kasparov: A referendum on the values of Europe,eng-2057592,kyivpost.com,sure-not-crossing,Garry Kasparov: A referendum on the values of Europe,isFilledBy. want to. Caused. want to. becuase. Reacted. consists of . It can be becuase. wanted. Intended. wanted. needed. has sub event. Effected. 473, chess game.  Garry Kasparov.  garry kasparov.  Garry Kasparov.  Garry Kasparov wins the game..  like they are making a difference.  political.  They don't want to lose the game..  to win the game.  to win the game.  to win the game.  to write a book about it.  win the game.  wins the game. 473,isFilledBy chess game. want to Garry Kasparov. Caused garry kasparov. want to Garry Kasparov. becuase Garry Kasparov wins the game.. Reacted like they are making a difference. consists of  political. It can be becuase They don't want to lose the game.. wanted to win the game. Intended to win the game. wanted to win the game. needed to write a book about it. has sub event win the game. Effected wins the game. 473,Garry Kasparov: A referendum on the values of Europe. isFilledBy chess game. want to Garry Kasparov. Caused garry kasparov. want to Garry Kasparov. becuase Garry Kasparov wins the game.. Reacted like they are making a difference. consists of  political. It can be becuase They don't want to lose the game.. wanted to win the game. Intended to win the game. wanted to win the game. needed to write a book about it. has sub event win the game. Effected wins the game. 473,0.4019,The sentiment score is positive
417435097,2016-04-12 11:34:00+00:00,eng,0.4,http://en.interfax.com.ua/news/general/337113.html,Rada committee recommends parliament accepts Yatseniuk's resignation,eng-2067846,en.interfax.com.ua,sure-not-crossing,Rada committee recommends parliament accepts Yatseniuk's resignation,Effected. isFilledBy. want to. want to. has sub event. consists of . Reacted. wanted. wanted. Intended. needed. becuase. Caused. It can be becuase. 309, gets thanked by Yatseniuk.  Rada committee.  Rada committee recommends Yatseniuk's resignation.  Rada committee recommends Yatseniuk's resignation.  Rada committee recommends Yatseniuk's resignation.  responsible.  satisfied.  to file a motion.  to get a new job.  to get rid of Yatseniuk.  to have a meeting with Yatseniuk.  Yatseniuk resigns.  Yatseniuk's resignation is accepted.  Yatseniuk's resignation was accepted by Yatseniuk.. 309,Effected gets thanked by Yatseniuk. isFilledBy Rada committee. want to Rada committee recommends Yatseniuk's resignation. want to Rada committee recommends Yatseniuk's resignation. has sub event Rada committee recommends Yatseniuk's resignation. consists of  responsible. Reacted satisfied. wanted to file a motion. wanted to get a new job. Intended to get rid of Yatseniuk. needed to have a meeting with Yatseniuk. becuase Yatseniuk resigns. Caused Yatseniuk's resignation is accepted. It can be becuase Yatseniuk's resignation was accepted by Yatseniuk.. 309,Rada committee recommends parliament accepts Yatseniuk's resignation. Effected gets thanked by Yatseniuk. isFilledBy Rada committee. want to Rada committee recommends Yatseniuk's resignation. want to Rada committee recommends Yatseniuk's resignation. has sub event Rada committee recommends Yatseniuk's resignation. consists of  responsible. Reacted satisfied. wanted to file a motion. wanted to get a new job. Intended to get rid of Yatseniuk. needed to have a meeting with Yatseniuk. becuase Yatseniuk resigns. Caused Yatseniuk's resignation is accepted. It can be becuase Yatseniuk's resignation was accepted by Yatseniuk.. 309,0.25,The sentiment score is positive
417504914,2016-04-12 13:33:00+00:00,eng,0.3,http://en.interfax.com.ua/news/general/337149.html,Rada committee recommends parliament accepts Yatseniuk's resignation,eng-2067846,en.interfax.com.ua,sure-not-crossing,Rada committee recommends parliament accepts Yatseniuk's resignation,Effected. isFilledBy. want to. want to. has sub event. consists of . Reacted. wanted. wanted. Intended. needed. becuase. Caused. It can be becuase. 309, gets thanked by Yatseniuk.  Rada committee.  Rada committee recommends Yatseniuk's resignation.  Rada committee recommends Yatseniuk's resignation.  Rada committee recommends Yatseniuk's resignation.  responsible.  satisfied.  to file a motion.  to get a new job.  to get rid of Yatseniuk.  to have a meeting with Yatseniuk.  Yatseniuk resigns.  Yatseniuk's resignation is accepted.  Yatseniuk's resignation was accepted by Yatseniuk.. 309,Effected gets thanked by Yatseniuk. isFilledBy Rada committee. want to Rada committee recommends Yatseniuk's resignation. want to Rada committee recommends Yatseniuk's resignation. has sub event Rada committee recommends Yatseniuk's resignation. consists of  responsible. Reacted satisfied. wanted to file a motion. wanted to get a new job. Intended to get rid of Yatseniuk. needed to have a meeting with Yatseniuk. becuase Yatseniuk resigns. Caused Yatseniuk's resignation is accepted. It can be becuase Yatseniuk's resignation was accepted by Yatseniuk.. 309,Rada committee recommends parliament accepts Yatseniuk's resignation. Effected gets thanked by Yatseniuk. isFilledBy Rada committee. want to Rada committee recommends Yatseniuk's resignation. want to Rada committee recommends Yatseniuk's resignation. has sub event Rada committee recommends Yatseniuk's resignation. consists of  responsible. Reacted satisfied. wanted to file a motion. wanted to get a new job. Intended to get rid of Yatseniuk. needed to have a meeting with Yatseniuk. becuase Yatseniuk resigns. Caused Yatseniuk's resignation is accepted. It can be becuase Yatseniuk's resignation was accepted by Yatseniuk.. 309,0.25,The sentiment score is positive
568835935,2016-12-20 12:35:00+00:00,eng,0.4,"<a href=""https://www.thedrinksbusiness.com/2016/12/siberian-mass-alcohol-poisoning-toll-rises-to-52/"" target=""_blank"" rel=""nofollow"">https://www.thedrinksbusiness.com/2016/12/siberian-mass-alcohol-poisoning-toll-rises-to-52/</a>",  Siberian mass alcohol poisoning death toll rises,eng-2741766,thedrinksbusiness.com,sure-not-crossing,  Siberian mass alcohol poisoning death toll rises,isFilledBy. Effected. has sub event. consists of . Reacted. wanted. wanted. 167, alcohol poisoning.  death toll rises.  death toll rises.  drunk.  sad.  to get medical help.  to get medical help. 167,isFilledBy alcohol poisoning. Effected death toll rises. has sub event death toll rises. consists of  drunk. Reacted sad. wanted to get medical help. wanted to get medical help. 167,  Siberian mass alcohol poisoning death toll rises. isFilledBy alcohol poisoning. Effected death toll rises. has sub event death toll rises. consists of  drunk. Reacted sad. wanted to get medical help. wanted to get medical help. 167,-0.8271,The sentiment score is negative
391815677,2016-03-01 19:45:00+00:00,eng,0.4,http://www.thedailystar.net/world/warehouse-souls-785032,Warehouse Of Souls,eng-1969235,thedailystar.net,sure-not-crossing,Warehouse Of Souls,consists of . needed. has sub event. Effected. Reacted. wanted. want to. isFilledBy. 12, dead.  have a place to store them.  have to clean up.  is haunted by ghosts.  sad.  to get rid of the dead.  warehouse.  warehouse. 12,consists of  dead. needed have a place to store them. has sub event have to clean up. Effected is haunted by ghosts. Reacted sad. wanted to get rid of the dead. want to warehouse. isFilledBy warehouse. 12,Warehouse Of Souls. consists of  dead. needed have a place to store them. has sub event have to clean up. Effected is haunted by ghosts. Reacted sad. wanted to get rid of the dead. want to warehouse. isFilledBy warehouse. 12,0,The sentiment score is neutral
392838145,2016-03-03 04:33:00+00:00,eng,0.4,http://www.samakal.net/2016/03/03/3781,North Korea 'fires projectiles' into sea |  | Samakal Online English Version,eng-1972496,samakal.net,sure-not-crossing,North Korea 'fires projectiles' into sea |  | Samakal Online English Version,consists of . Caused. Reacted. has sub event. Effected. want to. want to. isFilledBy. It can be becuase. becuase. needed. wanted. 0, aggressive.  angry.  angry.  get shot at.  gets shot at.  Samakal Online English Version.  Samakal Online English Version.  ship.  They don't have the money to pay for it..  they get hurt.  to have a weapon.  to make a statement. 0,consists of  aggressive. Caused angry. Reacted angry. has sub event get shot at. Effected gets shot at. want to Samakal Online English Version. want to Samakal Online English Version. isFilledBy ship. It can be becuase They don't have the money to pay for it.. becuase they get hurt. needed to have a weapon. wanted to make a statement. 0,North Korea 'fires projectiles' into sea |  | Samakal Online English Version. consists of  aggressive. Caused angry. Reacted angry. has sub event get shot at. Effected gets shot at. want to Samakal Online English Version. want to Samakal Online English Version. isFilledBy ship. It can be becuase They don't have the money to pay for it.. becuase they get hurt. needed to have a weapon. wanted to make a statement. 0,0,The sentiment score is neutral
454474229,2016-06-09 18:47:00+00:00,eng,0.4,http://www.thedailystar.net/op-ed/politics/gloat-battle-cry-1237033,Gloat with a Battle Cry,eng-2216893,thedailystar.net,sure-not-crossing,Gloat with a Battle Cry,consists of . want to. want to. Effected. becuase. Caused. It can be becuase. has sub event. isFilledBy. Reacted. wanted. Intended. wanted. needed. 10, commanding.  Gains popularity.  Gains respect.  gets yelled at.  Gossips.  Gossips.  Gossips.  make a speech.  music.  proud.  to be heard.  to be heard.  to be heard.  to have a battle cry. 10,consists of  commanding. want to Gains popularity. want to Gains respect. Effected gets yelled at. becuase Gossips. Caused Gossips. It can be becuase Gossips. has sub event make a speech. isFilledBy music. Reacted proud. wanted to be heard. Intended to be heard. wanted to be heard. needed to have a battle cry. 10,Gloat with a Battle Cry. consists of  commanding. want to Gains popularity. want to Gains respect. Effected gets yelled at. becuase Gossips. Caused Gossips. It can be becuase Gossips. has sub event make a speech. isFilledBy music. Reacted proud. wanted to be heard. Intended to be heard. wanted to be heard. needed to have a battle cry. 10,-0.6908,The sentiment score is negative
358001880,2016-01-11 20:08:00+00:00,eng,0.4,http://www.irna.ir/en/News/81916738/,Zarif critical of Saudi gov't for stirring extremism in region,eng-1837117,irna.ir,sure-not-crossing,Zarif critical of Saudi gov't for stirring extremism in region,Reacted. consists of . has sub event. Effected. isFilledBy. needed. wanted. wanted. want to. Caused. It can be becuase. becuase. want to. 246, angry.  critical.  get into trouble.  gets arrested.  the government to be in control of the region.  to be in a position of power.  to get rid of the gov't.  to protest against the gov't.  Zarif calls the gov't a terrorist organization..  Zarif is critical of the gov't for stirring extremism in region..  Zarif is not a member of the government..  Zarif says the gov't is doing a bad job..  Zarif speaks out against Saudi gov't. 246,Reacted angry. consists of  critical. has sub event get into trouble. Effected gets arrested. isFilledBy the government to be in control of the region. needed to be in a position of power. wanted to get rid of the gov't. wanted to protest against the gov't. want to Zarif calls the gov't a terrorist organization.. Caused Zarif is critical of the gov't for stirring extremism in region.. It can be becuase Zarif is not a member of the government.. becuase Zarif says the gov't is doing a bad job.. want to Zarif speaks out against Saudi gov't. 246,Zarif critical of Saudi gov't for stirring extremism in region. Reacted angry. consists of  critical. has sub event get into trouble. Effected gets arrested. isFilledBy the government to be in control of the region. needed to be in a position of power. wanted to get rid of the gov't. wanted to protest against the gov't. want to Zarif calls the gov't a terrorist organization.. Caused Zarif is critical of the gov't for stirring extremism in region.. It can be becuase Zarif is not a member of the government.. becuase Zarif says the gov't is doing a bad job.. want to Zarif speaks out against Saudi gov't. 246,-0.3182,The sentiment score is negative
363911273,2016-01-22 15:47:00+00:00,eng,0.4,http://iranian.com/posts/britain-had-more-motivation-to-kill-aleksandr-litvinenko-than-ru-64487,"Britain had more motivation to kill Aleksandr Litvinenko than Russia, brother claims — RT News",eng-1859988,iranian.com,sure-not-crossing,"Britain had more motivation to kill Aleksandr Litvinenko than Russia, brother claims — RT News",consists of . Caused. Reacted. want to. want to. It can be becuase. isFilledBy. becuase. wanted. wanted. 259, angry.  angry.  angry.  PersonX is arrested by the police..  PersonX's brother claims that PersonX's brother is lying..  Russia is not interested in the case..  Russia's brother accuses the UK of being behind the murder of his brother.  Russia's brother accuses the UK of being behind the murder of his brother..  to get revenge on the other country.  to get revenge on the other country. 259,consists of  angry. Caused angry. Reacted angry. want to PersonX is arrested by the police.. want to PersonX's brother claims that PersonX's brother is lying.. It can be becuase Russia is not interested in the case.. isFilledBy Russia's brother accuses the UK of being behind the murder of his brother. becuase Russia's brother accuses the UK of being behind the murder of his brother.. wanted to get revenge on the other country. wanted to get revenge on the other country. 259,"Britain had more motivation to kill Aleksandr Litvinenko than Russia, brother claims — RT News. consists of  angry. Caused angry. Reacted angry. want to PersonX is arrested by the police.. want to PersonX's brother claims that PersonX's brother is lying.. It can be becuase Russia is not interested in the case.. isFilledBy Russia's brother accuses the UK of being behind the murder of his brother. becuase Russia's brother accuses the UK of being behind the murder of his brother.. wanted to get revenge on the other country. wanted to get revenge on the other country. 259",-0.5058,The sentiment score is negative
375797127,2016-02-08 04:07:00+00:00,eng,0.4,http://iranian.com/posts/syrian-regime-advances-on-turkish-border-as-thousands-flee-65479,Syrian regime advances on Turkish border as thousands flee,eng-1904375,iranian.com,sure-not-crossing,Syrian regime advances on Turkish border as thousands flee,consists of . want to. want to. Effected. has sub event. Effected. Caused. becuase. Reacted. Reacted. It can be becuase. needed. Intended. wanted. wanted. isFilledBy. 9, brave.  fight for freedom.  fight for freedom.  get killed.  get to safety.  gets attacked.  people are being killed.  people to flee.  scared.  scared.  Syria is under attack by the Turkish army..  to be in a position of power.  to escape from the war.  to get to safety.  to get to safety.  war. 9,consists of  brave. want to fight for freedom. want to fight for freedom. Effected get killed. has sub event get to safety. Effected gets attacked. Caused people are being killed. becuase people to flee. Reacted scared. Reacted scared. It can be becuase Syria is under attack by the Turkish army.. needed to be in a position of power. Intended to escape from the war. wanted to get to safety. wanted to get to safety. isFilledBy war. 9,Syrian regime advances on Turkish border as thousands flee. consists of  brave. want to fight for freedom. want to fight for freedom. Effected get killed. has sub event get to safety. Effected gets attacked. Caused people are being killed. becuase people to flee. Reacted scared. Reacted scared. It can be becuase Syria is under attack by the Turkish army.. needed to be in a position of power. Intended to escape from the war. wanted to get to safety. wanted to get to safety. isFilledBy war. 9,0,The sentiment score is neutral
554274500,2016-11-26 14:00:00+00:00,eng,0.4,http://www.tehrantimes.com/news/135832/,Son says Castro is recovering well,spa-846734,tehrantimes.com,sure-not-crossing,Son says Castro is recovering well,Reacted. consists of . want to. want to. It can be becuase. becuase. isFilledBy. Caused. wanted. 215, happy.  healthy.  PersonX goes back to work..  PersonX goes to the hospital with PersonX.  PersonX is in a coma..  PersonX is in the hospital..  PersonX is in the hospital..  son is a doctor.  to see how they are doing. 215,Reacted happy. consists of  healthy. want to PersonX goes back to work.. want to PersonX goes to the hospital with PersonX. It can be becuase PersonX is in a coma.. becuase PersonX is in the hospital.. isFilledBy PersonX is in the hospital.. Caused son is a doctor. wanted to see how they are doing. 215,Son says Castro is recovering well. Reacted happy. consists of  healthy. want to PersonX goes back to work.. want to PersonX goes to the hospital with PersonX. It can be becuase PersonX is in a coma.. becuase PersonX is in the hospital.. isFilledBy PersonX is in the hospital.. Caused son is a doctor. wanted to see how they are doing. 215,0.2732,The sentiment score is positive
411617301,2016-04-02 11:46:00+00:00,eng,0.4,http://news.am/eng/news/320151.html,Two children wounded in Karabakh are in critical but stable condition,eng-2042358,news.am,sure-not-crossing,Two children wounded in Karabakh are in critical but stable condition,Reacted. wanted. wanted. needed. Effected. isFilledBy. has sub event. want to. becuase. Caused. It can be becuase. want to. Effected. consists of . 295, hurt.  to go to the hospital.  to go to the hospital.  to have been in a war.  two children wounded in Karabakh.  two children wounded in Karabakh.  two children wounded in Karabakh.  two children wounded in Karabakh.  two children wounded in Karabakh.  two children wounded in Karabakh.  two children wounded in Karabakh.  two children wounded in Karabakh.  two children wounded in Karabakh.  wounded. 295,Reacted hurt. wanted to go to the hospital. wanted to go to the hospital. needed to have been in a war. Effected two children wounded in Karabakh. isFilledBy two children wounded in Karabakh. has sub event two children wounded in Karabakh. want to two children wounded in Karabakh. becuase two children wounded in Karabakh. Caused two children wounded in Karabakh. It can be becuase two children wounded in Karabakh. want to two children wounded in Karabakh. Effected two children wounded in Karabakh. consists of  wounded. 295,Two children wounded in Karabakh are in critical but stable condition. Reacted hurt. wanted to go to the hospital. wanted to go to the hospital. needed to have been in a war. Effected two children wounded in Karabakh. isFilledBy two children wounded in Karabakh. has sub event two children wounded in Karabakh. want to two children wounded in Karabakh. becuase two children wounded in Karabakh. Caused two children wounded in Karabakh. It can be becuase two children wounded in Karabakh. want to two children wounded in Karabakh. Effected two children wounded in Karabakh. consists of  wounded. 295,0.2846,The sentiment score is positive
411814850,2016-04-02 22:31:00+00:00,eng,0.4,http://www.panarmenian.net/eng/news/209485/,Karabakh violence: Injured children's condition critical but stable,eng-2042358,panarmenian.net,sure-not-crossing,Karabakh violence: Injured children's condition critical but stable,isFilledBy. want to. has sub event. consists of . Caused. want to. becuase. Effected. It can be becuase. Reacted. wanted. wanted. needed. 269, children.  children's condition critical but stable.  get out of harm's way.  injured.  injured children's condition critical but stable.  injured children's condition critical but stable.  injured children's condition critical but stable.  is in a coma.  Karabakh violence.  sad.  to go to the hospital.  to go to the hospital.  to have been in a war. 269,isFilledBy children. want to children's condition critical but stable. has sub event get out of harm's way. consists of  injured. Caused injured children's condition critical but stable. want to injured children's condition critical but stable. becuase injured children's condition critical but stable. Effected is in a coma. It can be becuase Karabakh violence. Reacted sad. wanted to go to the hospital. wanted to go to the hospital. needed to have been in a war. 269,Karabakh violence: Injured children's condition critical but stable. isFilledBy children. want to children's condition critical but stable. has sub event get out of harm's way. consists of  injured. Caused injured children's condition critical but stable. want to injured children's condition critical but stable. becuase injured children's condition critical but stable. Effected is in a coma. It can be becuase Karabakh violence. Reacted sad. wanted to go to the hospital. wanted to go to the hospital. needed to have been in a war. 269,-0.3071,The sentiment score is negative
412030051,2016-04-03 12:56:00+00:00,eng,0.4,http://hetq.am/eng/news/66962/pace-president-calls-for-respect-of-cease-fire-in-nagorno-karabakh.html,PACE President calls for respect of cease fire in Nagorno-Karabakh,eng-2042358,hetq.am,sure-not-crossing,PACE President calls for respect of cease fire in Nagorno-Karabakh,isFilledBy. It can be becuase. consists of . Reacted. Intended. needed. wanted. wanted. 238, PACE President.  PACE President is not a member of the PACE..  peaceful.  peaceful.  to be a leader.  to be president of the PACE.  to make peace.  to make sure the cease fire is respected. 238,isFilledBy PACE President. It can be becuase PACE President is not a member of the PACE.. consists of  peaceful. Reacted peaceful. Intended to be a leader. needed to be president of the PACE. wanted to make peace. wanted to make sure the cease fire is respected. 238,PACE President calls for respect of cease fire in Nagorno-Karabakh. isFilledBy PACE President. It can be becuase PACE President is not a member of the PACE.. consists of  peaceful. Reacted peaceful. Intended to be a leader. needed to be president of the PACE. wanted to make peace. wanted to make sure the cease fire is respected. 238,0.1779,The sentiment score is positive
412131332,2016-04-03 23:23:00+00:00,eng,0.4,http://www.panarmenian.net/eng/news/209517/,EU Parliament chief urges parties to return to Karabakh peace process,eng-2042358,panarmenian.net,sure-not-crossing,EU Parliament chief urges parties to return to Karabakh peace process,isFilledBy. Caused. Reacted. becuase. consists of . has sub event. Effected. It can be becuase. Intended. needed. wanted. wanted. 337, EU member states.  EU parliament president urges parties to return to Karabakh peace process.  happy.  have a meeting with the parties.  hopeful.  make a speech.  talks to the other side.  The president of the republic is not interested in the peace process..  to be a mediator.  to be in contact with the parties.  to make sure the peace process goes smoothly.  to make sure the peace process goes smoothly. 337,isFilledBy EU member states. Caused EU parliament president urges parties to return to Karabakh peace process. Reacted happy. becuase have a meeting with the parties. consists of  hopeful. has sub event make a speech. Effected talks to the other side. It can be becuase The president of the republic is not interested in the peace process.. Intended to be a mediator. needed to be in contact with the parties. wanted to make sure the peace process goes smoothly. wanted to make sure the peace process goes smoothly. 337,EU Parliament chief urges parties to return to Karabakh peace process. isFilledBy EU member states. Caused EU parliament president urges parties to return to Karabakh peace process. Reacted happy. becuase have a meeting with the parties. consists of  hopeful. has sub event make a speech. Effected talks to the other side. It can be becuase The president of the republic is not interested in the peace process.. Intended to be a mediator. needed to be in contact with the parties. wanted to make sure the peace process goes smoothly. wanted to make sure the peace process goes smoothly. 337,0.7351,The sentiment score is positive
568362489,2016-12-19 18:07:00+00:00,eng,0.4,http://armenpress.am/eng/news/872471/,Russian Ambassador to Turkey dies in hospital after assassination attempt,eng-2742663,armenpress.am,sure-not-crossing,Russian Ambassador to Turkey dies in hospital after assassination attempt,isFilledBy. consists of . becuase. want to. want to. Caused. has sub event. Effected. Effected. needed. Reacted. wanted. wanted. 282, body.  dead.  death.  death.  death.  death.  die in hospital.  dies in hospital.  dies in hospital.  go to hospital.  sad.  to be buried.  to mourn the loss of the ambassador. 282,isFilledBy body. consists of  dead. becuase death. want to death. want to death. Caused death. has sub event die in hospital. Effected dies in hospital. Effected dies in hospital. needed go to hospital. Reacted sad. wanted to be buried. wanted to mourn the loss of the ambassador. 282,Russian Ambassador to Turkey dies in hospital after assassination attempt. isFilledBy body. consists of  dead. becuase death. want to death. want to death. Caused death. has sub event die in hospital. Effected dies in hospital. Effected dies in hospital. needed go to hospital. Reacted sad. wanted to be buried. wanted to mourn the loss of the ambassador. 282,-0.5994,The sentiment score is negative
400768164,2016-03-15 14:41:00+00:00,eng,0.4,http://en.protothema.gr/shots-fired-at-police-in-brussels-during-anti-terror-raid/,Shots fired at police in Brussels during anti-terror raid,eng-2007796,en.protothema.gr,sure-not-crossing,Shots fired at police in Brussels during anti-terror raid,has sub event. Effected. Effected. want to. want to. isFilledBy. Reacted. becuase. Caused. It can be becuase. wanted. needed. wanted. consists of . 549, get injured.  get injured.  gets injured.  Person dies in hospital.  police are injured.  police car.  scared.  Shoots fired at police.  Shoots fired at police.  Shots fired at police in Brussels during anti-terror raid..  to arrest the suspect.  to be in a police car.  to call for help.  violent. 549,has sub event get injured. Effected get injured. Effected gets injured. want to Person dies in hospital. want to police are injured. isFilledBy police car. Reacted scared. becuase Shoots fired at police. Caused Shoots fired at police. It can be becuase Shots fired at police in Brussels during anti-terror raid.. wanted to arrest the suspect. needed to be in a police car. wanted to call for help. consists of  violent. 549,Shots fired at police in Brussels during anti-terror raid. has sub event get injured. Effected get injured. Effected gets injured. want to Person dies in hospital. want to police are injured. isFilledBy police car. Reacted scared. becuase Shoots fired at police. Caused Shoots fired at police. It can be becuase Shots fired at police in Brussels during anti-terror raid.. wanted to arrest the suspect. needed to be in a police car. wanted to call for help. consists of  violent. 549,-0.5574,The sentiment score is negative
434378020,2016-05-08 01:25:00+00:00,eng,0.4,http://en.trend.az/world/other/2530713.html,"Canada wildfire to spread northeast, poses no threat to Alberta oil fields",eng-2131855,en.trend.az,sure-not-crossing,"Canada wildfire to spread northeast, poses no threat to Alberta oil fields",It can be becuase. consists of . want to. has sub event. isFilledBy. Reacted. want to. wanted. 159, Canada's oil fields are not threatened by the wildfire..  dangerous.  fire breaks out in forest.  get out of harm's way.  oil fields.  safe.  smoke in the air.  to put out the fire. 159,It can be becuase Canada's oil fields are not threatened by the wildfire.. consists of  dangerous. want to fire breaks out in forest. has sub event get out of harm's way. isFilledBy oil fields. Reacted safe. want to smoke in the air. wanted to put out the fire. 159,"Canada wildfire to spread northeast, poses no threat to Alberta oil fields. It can be becuase Canada's oil fields are not threatened by the wildfire.. consists of  dangerous. want to fire breaks out in forest. has sub event get out of harm's way. isFilledBy oil fields. Reacted safe. want to smoke in the air. wanted to put out the fire. 159",-0.6808,The sentiment score is negative
481343313,2016-07-29 15:40:00+00:00,eng,0.4,http://en.trend.az/scaucasus/armenia/2564449.html,Number of injured increasing in Yerevan's shootout,eng-2324656,en.trend.az,sure-not-crossing,Number of injured increasing in Yerevan's shootout,has sub event. Effected. isFilledBy. Reacted. consists of . want to. It can be becuase. want to. becuase. Caused. Reacted. needed. wanted. wanted. 323, get injured.  gets arrested.  gunfight.  hurt.  injured.  number of injured increasing.  number of injured increasing.  number of injured increasing in Yerevan's shootout increasing in Yerevan's shootout.  number of people injured.  number of people injured.  sad.  to be in Yerevan.  to get medical attention.  to get medical help. 323,has sub event get injured. Effected gets arrested. isFilledBy gunfight. Reacted hurt. consists of  injured. want to number of injured increasing. It can be becuase number of injured increasing. want to number of injured increasing in Yerevan's shootout increasing in Yerevan's shootout. becuase number of people injured. Caused number of people injured. Reacted sad. needed to be in Yerevan. wanted to get medical attention. wanted to get medical help. 323,Number of injured increasing in Yerevan's shootout. has sub event get injured. Effected gets arrested. isFilledBy gunfight. Reacted hurt. consists of  injured. want to number of injured increasing. It can be becuase number of injured increasing. want to number of injured increasing in Yerevan's shootout increasing in Yerevan's shootout. becuase number of people injured. Caused number of people injured. Reacted sad. needed to be in Yerevan. wanted to get medical attention. wanted to get medical help. 323,-0.34,The sentiment score is negative
543839479,2016-11-09 07:03:00+00:00,eng,0.4,http://www.premiumtimesng.com/foreign/world-foreign/214868-hillary-clinton-thanks-supporters.html,Hillary Clinton thanks supporters - Premium Times Nigeria,eng-2625667,premiumtimesng.com,sure-not-crossing,Hillary Clinton thanks supporters - Premium Times Nigeria,isFilledBy. has sub event. Effected. consists of . Reacted. becuase. want to. want to. Caused. It can be becuase. needed. Intended. wanted. wanted. 459, campaign.  get a hug.  gets a standing ovation.  grateful.  happy.  PersonX is a supporter of PersonY..  PersonY asks PersonY what they want to do next..  PersonY asks PersonY what they want to do next..  they are happy to have helped them win the election.  They don't like her..  to have been elected president.  to show appreciation.  to thank them for their support.  to thank them for their support. 459,isFilledBy campaign. has sub event get a hug. Effected gets a standing ovation. consists of  grateful. Reacted happy. becuase PersonX is a supporter of PersonY.. want to PersonY asks PersonY what they want to do next.. want to PersonY asks PersonY what they want to do next.. Caused they are happy to have helped them win the election. It can be becuase They don't like her.. needed to have been elected president. Intended to show appreciation. wanted to thank them for their support. wanted to thank them for their support. 459,Hillary Clinton thanks supporters - Premium Times Nigeria. isFilledBy campaign. has sub event get a hug. Effected gets a standing ovation. consists of  grateful. Reacted happy. becuase PersonX is a supporter of PersonY.. want to PersonY asks PersonY what they want to do next.. want to PersonY asks PersonY what they want to do next.. Caused they are happy to have helped them win the election. It can be becuase They don't like her.. needed to have been elected president. Intended to show appreciation. wanted to thank them for their support. wanted to thank them for their support. 459,0.7003,The sentiment score is positive
467964331,2016-07-04 06:40:00+00:00,eng,0.4,http://www.znbc.co.zm/?p=40580,Entebbe pilot 'saw hostage murdered',eng-2274892,znbc.co.zm,sure-not-crossing,Entebbe pilot 'saw hostage murdered',Caused. It can be becuase. becuase. has sub event. Effected. isFilledBy. want to. want to. consists of . Reacted. needed. wanted. wanted. 577, entebbe.  entebbe.  entebbe.  fly plane.  gets arrested.  plane.  plane crashes.  plane crashes.  scared.  scared.  to be flying a plane.  to call the police.  to call the police. 577,Caused entebbe. It can be becuase entebbe. becuase entebbe. has sub event fly plane. Effected gets arrested. isFilledBy plane. want to plane crashes. want to plane crashes. consists of  scared. Reacted scared. needed to be flying a plane. wanted to call the police. wanted to call the police. 577,Entebbe pilot 'saw hostage murdered'. Caused entebbe. It can be becuase entebbe. becuase entebbe. has sub event fly plane. Effected gets arrested. isFilledBy plane. want to plane crashes. want to plane crashes. consists of  scared. Reacted scared. needed to be flying a plane. wanted to call the police. wanted to call the police. 577,-0.6597,The sentiment score is negative
